time,bpm,spo2,audio,temperature,humidity
2026-03-08T15:14:23.743193,69,100,11,,
2026-03-08T15:14:24.744547,68,95,44,,
2026-03-08T15:14:25.746105,69,99,88,,
2026-03-08T15:14:26.747756,68,95,68,,
2026-03-08T15:14:27.748815,69,96,25,,
2026-03-08T15:14:28.750256,76,96,48,,
2026-03-08T15:14:29.751475,76,99,64,,
2026-03-08T15:14:30.753000,69,97,77,,
2026-03-08T15:14:31.754294,76,95,41,,
2026-03-08T15:14:32.755646,75,100,55,,
2026-03-08T15:14:33.757075,67,99,72,,
2026-03-08T15:14:34.758511,80,97,66,,
2026-03-08T15:14:35.759613,77,96,28,,
2026-03-08T15:14:36.760922,71,97,0,,
2026-03-08T15:14:37.762018,64,93,99,,
2026-03-08T15:14:38.763096,69,97,111,,
2026-03-08T15:14:39.764467,80,98,19,,
2026-03-08T15:14:40.765951,67,96,107,,
2026-03-08T15:14:41.767271,73,97,76,,
2026-03-08T15:14:42.768742,70,94,83,,
2026-03-08T15:14:43.770327,69,97,81,,
2026-03-08T15:14:44.771669,69,96,90,,
2026-03-08T15:14:45.772882,69,97,77,,
2026-03-08T15:14:46.774421,78,96,54,,
2026-03-08T15:14:47.776002,74,97,35,,
2026-03-08T15:14:48.777872,68,94,85,,
2026-03-08T15:14:49.779240,73,95,28,,
2026-03-08T15:14:50.780293,77,97,4,,
2026-03-08T15:14:51.781592,67,95,4,,
2026-03-08T15:14:52.782950,64,95,67,,
2026-03-08T15:14:53.784254,74,96,49,,
2026-03-08T15:14:54.785752,73,96,34,,
2026-03-08T15:14:55.787123,66,95,80,,
2026-03-08T15:14:56.788807,62,99,0,,
2026-03-08T15:14:57.790452,73,94,35,,
2026-03-08T15:14:58.792009,73,97,50,,
2026-03-08T15:14:59.793098,57,97,0,,
2026-03-08T15:15:00.794106,64,93,83,,
2026-03-08T15:15:01.795536,83,93,33,,
2026-03-08T15:15:02.797030,64,92,70,,
2026-03-08T15:15:03.798523,70,95,45,,
2026-03-08T15:15:04.799880,60,97,37,,
2026-03-08T15:15:05.800778,68,91,40,,
2026-03-08T15:15:06.801746,70,94,81,,
2026-03-08T15:15:07.802953,66,94,28,,
2026-03-08T15:15:08.804216,68,93,24,,
2026-03-08T15:15:09.805736,72,95,40,,
2026-03-08T15:15:10.807235,67,95,12,,
2026-03-08T15:15:11.808702,71,97,25,,
2026-03-08T15:15:12.810078,72,99,57,,
2026-03-08T15:15:13.812065,67,90,75,,
2026-03-08T15:15:14.814071,67,99,0,,
2026-03-08T15:15:15.815311,78,96,29,,
2026-03-08T15:15:16.816609,68,95,73,,
2026-03-08T15:15:17.817652,76,95,45,,
2026-03-08T15:15:18.818832,67,93,51,,
2026-03-08T15:15:19.819992,70,98,103,,
2026-03-08T15:15:20.821969,69,98,27,,
2026-03-08T15:15:21.823624,74,96,32,,
2026-03-08T15:15:22.824858,72,96,13,,
2026-03-08T15:15:23.826008,62,94,55,,
2026-03-08T15:15:24.827117,69,94,51,,
2026-03-08T15:15:25.828467,75,95,105,,
2026-03-08T15:15:26.830028,71,95,99,,
2026-03-08T15:15:27.831432,69,95,9,,
2026-03-08T15:15:28.832719,74,93,40,,
2026-03-08T15:15:29.833858,72,94,113,,
2026-03-08T15:15:30.835209,68,100,68,,
2026-03-08T15:15:31.836511,73,94,35,,
2026-03-08T15:15:32.837725,65,98,33,,
2026-03-08T15:15:33.839142,67,95,48,,
2026-03-08T15:15:34.840534,80,97,18,,
2026-03-08T15:15:35.841993,58,97,57,,
2026-03-08T15:15:36.843109,65,94,35,,
2026-03-08T15:15:37.844296,72,95,3,,
2026-03-08T15:15:38.852858,66,94,46,,
2026-03-08T15:15:39.855051,69,96,20,,
2026-03-08T15:15:40.856488,65,98,42,,
2026-03-08T15:15:41.857966,68,97,89,,
2026-03-08T15:15:42.859389,67,98,103,,
2026-03-08T15:15:43.860558,62,94,72,,
2026-03-08T15:15:44.862323,66,98,5,,
2026-03-08T15:15:45.864098,66,96,34,,
2026-03-08T15:15:46.865423,68,98,61,,
2026-03-08T15:15:47.866886,71,98,51,,
2026-03-08T15:15:48.868199,78,93,39,,
2026-03-08T15:15:49.869403,67,97,51,,
2026-03-08T15:15:50.871598,73,97,65,,
2026-03-08T15:15:51.873046,66,93,29,,
2026-03-08T15:15:52.874304,66,94,88,,
2026-03-08T15:15:53.876085,70,93,0,,
2026-03-08T15:15:54.877104,69,94,57,,
2026-03-08T15:15:55.878214,66,93,32,,
2026-03-08T15:15:56.879747,68,95,87,,
2026-03-08T15:15:57.880912,61,93,6,,
2026-03-08T15:15:58.882064,65,97,19,,
2026-03-08T15:15:59.883465,67,93,57,,
2026-03-08T15:16:00.884624,66,95,0,,
2026-03-08T15:16:01.885918,68,94,47,,
2026-03-08T15:16:02.887278,66,93,40,,
2026-03-08T15:16:03.888512,73,95,75,,
2026-03-08T15:16:04.889668,67,95,16,,
2026-03-08T15:16:05.890991,72,96,89,,
2026-03-08T15:16:06.892217,67,93,67,,
2026-03-08T15:16:07.893570,64,98,65,,
2026-03-08T15:16:08.895102,64,97,68,,
2026-03-08T15:16:09.896620,68,101,34,,
2026-03-08T15:16:10.897959,75,94,0,,
2026-03-08T15:16:11.898986,63,93,93,,
2026-03-08T15:16:12.900179,67,92,61,,
2026-03-08T15:16:13.901326,76,96,70,,
2026-03-08T15:16:14.902416,80,96,30,,
2026-03-08T15:16:15.903605,71,100,59,,
2026-03-08T15:16:16.904650,76,95,90,,
2026-03-08T15:16:17.906252,71,96,72,,
2026-03-08T15:16:18.907557,70,99,0,,
2026-03-08T15:16:19.908885,72,99,46,,
2026-03-08T15:16:20.910300,67,98,112,,
2026-03-08T15:16:21.911371,57,94,31,,
2026-03-08T15:16:22.912705,63,97,39,,
2026-03-08T15:16:23.914596,74,95,11,,
2026-03-08T15:16:24.915947,67,97,0,,
2026-03-08T15:16:25.917218,78,95,0,,
2026-03-08T15:16:26.918811,72,93,64,,
2026-03-08T15:16:27.920021,73,92,102,,
2026-03-08T15:16:28.921229,76,96,44,,
2026-03-08T15:16:29.922725,66,97,34,,
2026-03-08T15:16:30.923844,68,96,57,,
2026-03-08T15:16:31.925089,70,94,46,,
2026-03-08T15:16:32.926214,72,99,62,,
2026-03-08T15:16:33.927811,79,97,81,,
2026-03-08T15:16:34.929297,68,95,16,,
2026-03-08T15:16:35.930840,63,101,94,,
2026-03-08T15:16:36.932202,79,95,73,,
2026-03-08T15:16:37.933438,68,98,0,,
2026-03-08T15:16:38.934868,76,94,54,,
2026-03-08T15:16:39.936633,71,94,67,,
2026-03-08T15:16:40.937778,72,94,40,,
2026-03-08T15:16:41.938865,73,95,96,,
2026-03-08T15:16:42.940191,66,96,78,,
2026-03-08T15:16:43.941455,61,98,106,,
2026-03-08T15:16:44.942905,77,97,63,,
2026-03-08T15:16:45.944375,71,95,44,,
2026-03-08T15:16:46.945803,66,95,58,,
2026-03-08T15:16:47.947162,68,93,6,,
2026-03-08T15:16:48.948638,67,98,48,,
2026-03-08T15:16:49.949905,65,96,80,,
2026-03-08T15:16:50.951669,67,97,54,,
2026-03-08T15:16:51.952882,72,95,87,,
2026-03-08T15:16:52.954330,74,93,50,,
2026-03-08T15:16:53.955793,68,98,11,,
2026-03-08T15:16:54.957157,68,98,6,,
2026-03-08T15:16:55.958300,72,98,42,,
2026-03-08T15:16:56.959434,62,93,91,,
2026-03-08T15:16:57.960502,66,96,61,,
2026-03-08T15:16:58.961982,65,95,58,,
2026-03-08T15:16:59.963477,68,101,20,,
2026-03-08T15:17:00.965068,64,98,42,,
2026-03-08T15:17:01.966049,73,96,41,,
2026-03-08T15:17:02.967237,71,95,18,,
2026-03-08T15:17:03.968444,71,93,14,,
2026-03-08T15:17:04.969671,70,95,46,,
2026-03-08T15:17:05.970552,78,96,54,,
2026-03-08T15:17:06.971646,65,94,72,,
2026-03-08T15:17:07.972818,66,97,40,,
2026-03-08T15:17:08.974135,73,94,84,,
2026-03-08T15:17:09.975544,68,95,69,,
2026-03-08T15:17:10.976857,63,95,58,,
2026-03-08T15:17:11.978642,69,94,44,,
2026-03-08T15:17:12.979932,66,96,63,,
2026-03-08T15:17:13.981102,72,94,61,,
2026-03-08T15:17:14.982368,69,96,48,,
2026-03-08T15:17:15.983873,70,96,36,,
2026-03-08T15:17:16.985563,66,95,41,,
2026-03-08T15:17:17.986881,70,96,101,,
2026-03-08T15:17:18.988729,70,98,77,,
2026-03-08T15:17:19.990375,61,97,42,,
2026-03-08T15:17:20.991712,71,94,40,,
2026-03-08T15:17:21.993069,62,92,87,,
2026-03-08T15:17:22.994574,64,96,45,,
2026-03-08T15:17:23.996337,74,99,70,,
2026-03-08T15:17:24.997512,73,94,48,,
2026-03-08T15:17:25.998907,69,98,7,,
2026-03-08T15:17:27.000225,69,95,60,,
2026-03-08T15:17:28.001613,71,98,98,,
2026-03-08T15:17:29.002969,66,97,44,,
2026-03-08T15:17:30.004165,74,95,64,,
2026-03-08T15:17:31.005291,74,95,83,,
2026-03-08T15:17:32.006561,75,94,91,,
2026-03-08T15:17:33.007770,70,92,56,,
2026-03-08T15:17:34.009088,78,96,116,,
2026-03-08T15:17:35.011237,70,92,36,,
2026-03-08T15:17:36.012532,69,97,18,,
2026-03-08T15:17:37.014118,68,93,53,,
2026-03-08T15:17:38.015151,73,98,77,,
2026-03-08T15:17:39.016310,88,96,47,,
2026-03-08T15:17:40.017885,76,94,60,,
2026-03-08T15:17:41.019203,68,97,39,,
2026-03-08T15:17:42.020410,67,98,0,,
2026-03-08T15:17:43.021892,69,97,40,,
2026-03-08T15:17:44.023422,59,91,54,,
2026-03-08T15:17:45.024498,67,95,82,,
2026-03-08T15:17:46.025722,75,98,88,,
2026-03-08T15:17:47.027386,64,96,47,,
2026-03-08T15:17:48.029019,69,95,82,,
2026-03-08T15:17:49.030297,72,95,71,,
2026-03-08T15:17:50.031489,66,94,32,,
2026-03-08T15:17:51.032733,68,92,82,,
2026-03-08T15:17:52.034115,71,93,46,,
2026-03-08T15:17:53.035689,75,97,0,,
2026-03-08T15:17:54.037333,71,97,10,,
2026-03-08T15:17:55.038259,64,90,61,,
2026-03-08T15:17:56.039576,70,93,41,,
2026-03-08T15:17:57.040780,66,96,9,,
2026-03-08T15:17:58.042627,64,102,111,,
2026-03-08T15:17:59.043616,71,95,50,,
2026-03-08T15:18:00.044948,63,94,106,,
2026-03-08T15:18:01.046449,76,93,2,,
2026-03-08T15:18:02.047854,68,97,11,,
2026-03-08T15:18:03.049480,70,94,67,,
2026-03-08T15:18:04.051282,65,99,84,,
2026-03-08T15:18:05.052703,66,95,102,,
2026-03-08T15:18:06.055473,67,95,0,,
2026-03-08T15:18:07.056822,70,98,14,,
2026-03-08T15:18:08.057929,64,90,22,,
2026-03-08T15:18:09.059357,61,97,97,,
2026-03-08T15:18:10.060698,64,98,44,,
2026-03-08T15:18:11.062188,77,95,6,,
2026-03-08T15:18:12.063711,69,93,0,,
2026-03-08T15:18:13.065068,74,94,39,,
2026-03-08T15:18:14.066448,66,94,36,,
2026-03-08T15:18:15.067991,74,95,10,,
2026-03-08T15:18:16.069421,68,95,58,,
2026-03-08T15:18:17.070814,76,97,42,,
2026-03-08T15:18:18.071888,69,97,0,,
2026-03-08T15:18:19.073233,76,95,43,,
2026-03-08T15:18:20.074646,70,96,2,,
2026-03-08T15:18:21.076438,66,94,37,,
2026-03-08T15:18:22.077737,72,97,74,,
2026-03-08T15:18:23.079257,73,99,30,,
2026-03-08T15:18:24.080755,64,93,30,,
2026-03-08T15:18:25.081847,67,94,55,,
2026-03-08T15:18:26.082981,67,97,23,,
2026-03-08T15:18:27.084221,70,94,82,,
2026-03-08T15:18:28.085668,82,93,1,,
2026-03-08T15:18:29.087121,69,97,33,,
2026-03-08T15:18:30.089479,68,97,43,,
2026-03-08T15:18:31.090930,69,91,0,,
2026-03-08T15:18:32.091778,56,92,104,,
2026-03-08T15:18:33.093618,75,93,69,,
2026-03-08T15:18:34.094624,72,92,100,,
2026-03-08T15:18:35.095754,72,99,73,,
2026-03-08T15:18:36.097133,68,91,86,,
2026-03-08T15:18:37.098513,67,93,38,,
2026-03-08T15:18:38.100079,75,97,43,,
2026-03-08T15:18:39.101414,72,93,43,,
2026-03-08T15:18:40.103198,73,94,53,,
2026-03-08T15:18:41.104318,72,94,49,,
2026-03-08T15:18:42.105494,76,93,0,,
2026-03-08T15:18:43.107005,76,91,22,,
2026-03-08T15:18:44.108434,62,94,48,,
2026-03-08T15:18:45.110060,77,94,24,,
2026-03-08T15:18:46.111172,70,96,34,,
2026-03-08T15:18:47.112315,76,94,63,,
2026-03-08T15:18:48.113977,64,95,89,,
2026-03-08T15:18:49.115094,72,96,69,,
2026-03-08T15:18:50.116251,65,93,49,,
2026-03-08T15:18:51.118056,70,95,53,,
2026-03-08T15:18:52.119011,62,97,33,,
2026-03-08T15:18:53.120855,71,97,77,,
2026-03-08T15:18:54.122049,68,95,77,,
2026-03-08T15:18:55.123463,68,96,19,,
2026-03-08T15:18:56.124838,73,96,72,,
2026-03-08T15:18:57.126062,69,93,54,,
2026-03-08T15:18:58.127783,67,95,42,,
2026-03-08T15:18:59.128928,62,96,14,,
2026-03-08T15:19:00.130428,73,97,47,,
2026-03-08T15:19:01.131568,60,98,0,,
2026-03-08T15:19:02.132981,64,94,15,,
2026-03-08T15:19:03.134965,69,95,0,,
2026-03-08T15:19:04.136153,65,95,48,,
2026-03-08T15:19:05.138047,72,94,29,,
2026-03-08T15:19:06.139195,71,96,0,,
2026-03-08T15:19:07.140665,76,97,7,,
2026-03-08T15:19:08.142281,65,97,60,,
2026-03-08T15:19:09.143622,63,92,15,,
2026-03-08T15:19:10.144941,76,98,76,,
2026-03-08T15:19:11.147051,65,96,29,,
2026-03-08T15:19:12.148574,67,93,32,,
2026-03-08T15:19:13.150368,70,93,107,,
2026-03-08T15:19:14.151668,75,99,24,,
2026-03-08T15:19:15.153027,74,95,25,,
2026-03-08T15:19:16.155307,67,95,31,,
2026-03-08T15:19:17.156715,67,98,0,,
2026-03-08T15:19:18.158069,66,97,45,,
2026-03-08T15:19:19.159314,64,94,31,,
2026-03-08T15:19:20.160864,76,97,101,,
2026-03-08T15:19:21.162370,72,97,75,,
2026-03-08T15:19:22.163488,66,94,77,,
2026-03-08T15:19:23.164461,74,100,28,,
2026-03-08T15:19:24.165681,68,94,43,,
2026-03-08T15:19:25.166731,68,96,101,,
2026-03-08T15:19:26.168402,70,96,68,,
2026-03-08T15:19:27.169721,67,96,76,,
2026-03-08T15:19:28.171078,67,97,20,,
2026-03-08T15:19:29.172564,65,94,37,,
2026-03-08T15:19:30.173568,68,95,87,,
2026-03-08T15:19:31.175130,68,94,39,,
2026-03-08T15:19:32.176476,77,96,103,,
2026-03-08T15:19:33.177863,75,93,69,,
2026-03-08T15:19:34.178749,72,96,52,,
2026-03-08T15:19:35.179914,73,98,0,,
2026-03-08T15:19:36.180753,77,99,121,,
2026-03-08T15:19:37.181935,64,96,77,,
2026-03-08T15:19:38.182956,69,93,9,,
2026-03-08T15:19:39.183742,71,100,11,,
2026-03-08T15:19:40.184739,76,97,34,,
2026-03-08T15:19:41.186100,67,96,31,,
2026-03-08T15:19:42.187731,68,94,14,,
2026-03-08T15:19:43.188889,68,96,103,,
2026-03-08T15:19:44.190000,75,96,32,,
2026-03-08T15:19:45.191551,58,94,7,,
2026-03-08T15:19:46.192875,63,95,0,,
2026-03-08T15:19:47.193581,68,95,20,,
2026-03-08T15:19:48.194846,68,98,32,,
2026-03-08T15:19:49.196059,76,95,112,,
2026-03-08T15:19:50.197526,65,96,72,,
2026-03-08T15:19:51.199122,72,96,44,,
2026-03-08T15:19:52.200115,68,94,90,,
2026-03-08T15:19:53.200928,66,96,29,,
2026-03-08T15:19:54.202132,65,99,108,,
2026-03-08T15:19:55.203580,76,95,28,,
2026-03-08T15:19:56.204794,73,96,87,,
2026-03-08T15:19:57.206404,68,95,54,,
2026-03-08T15:19:58.207729,75,96,60,,
2026-03-08T15:19:59.209282,65,96,41,,
2026-03-08T15:20:00.210623,68,93,37,,
2026-03-08T15:20:01.211987,80,94,48,,
2026-03-08T15:20:02.213418,67,95,76,,
2026-03-08T15:20:03.214391,71,97,57,,
2026-03-08T15:20:04.215580,62,96,92,,
2026-03-08T15:20:05.216680,71,94,59,,
2026-03-08T15:20:06.218233,65,95,70,,
2026-03-08T15:20:07.219235,59,97,101,,
2026-03-08T15:20:08.220693,73,92,49,,
2026-03-08T15:20:09.222097,61,95,43,,
2026-03-08T15:20:10.223377,65,98,31,,
2026-03-08T15:20:11.224728,68,93,40,,
2026-03-08T15:20:12.226266,68,96,87,,
2026-03-08T15:20:13.227734,72,97,32,,
2026-03-08T15:20:14.228654,72,93,38,,
2026-03-08T15:20:15.229723,78,94,76,,
2026-03-08T15:20:16.230664,72,97,59,,
2026-03-08T15:20:17.231625,68,98,37,,
2026-03-08T15:20:18.232919,71,96,63,,
2026-03-08T15:20:19.234047,71,96,59,,
2026-03-08T15:20:20.235601,67,99,49,,
2026-03-08T15:20:21.236845,64,96,63,,
2026-03-08T15:20:22.238221,77,100,58,,
2026-03-08T15:20:23.239220,80,95,63,,
2026-03-08T15:20:24.242027,65,97,65,,
2026-03-08T15:20:25.243249,65,94,40,,
2026-03-08T15:20:26.244710,68,96,29,,
2026-03-08T15:20:27.245726,69,98,34,,
2026-03-08T15:20:28.246732,60,100,33,,
2026-03-08T15:20:29.248201,74,98,55,,
2026-03-08T15:20:30.249773,76,96,78,,
2026-03-08T15:20:31.250905,64,97,26,,
2026-03-08T15:20:32.252034,64,96,73,,
2026-03-08T15:20:33.253444,74,94,25,,
2026-03-08T15:20:34.254850,76,96,83,,
2026-03-08T15:20:35.256071,66,94,24,,
2026-03-08T15:20:36.257268,68,96,67,,
2026-03-08T15:20:37.258490,74,96,29,,
2026-03-08T15:20:38.259385,67,95,61,,
2026-03-08T15:20:39.260574,68,96,78,,
2026-03-08T15:20:40.261958,74,96,22,,
2026-03-08T15:20:41.263236,60,94,1,,
2026-03-08T15:20:42.305062,73,97,129,,
2026-03-08T15:20:43.310229,70,94,18,,
2026-03-08T15:20:44.311233,70,95,72,,
2026-03-08T15:20:45.312737,70,93,90,,
2026-03-08T15:20:46.313812,69,94,70,,
2026-03-08T15:20:47.314809,69,94,52,,
2026-03-08T15:20:48.315971,63,96,54,,
2026-03-08T15:20:49.317355,60,96,52,,
2026-03-08T15:20:50.318328,64,95,20,,
2026-03-08T15:20:51.319608,65,93,54,,
2026-03-08T15:20:52.320752,74,98,45,,
2026-03-08T15:20:53.322133,72,96,9,,
2026-03-08T15:20:54.322968,71,93,14,,
2026-03-08T15:20:55.323898,66,93,63,,
2026-03-08T15:20:56.325260,65,93,0,,
2026-03-08T15:20:57.326120,67,95,57,,
2026-03-08T15:20:58.327405,67,95,33,,
2026-03-08T15:20:59.328594,74,96,22,,
2026-03-08T15:21:00.329588,70,95,8,,
2026-03-08T15:21:01.330740,74,94,67,,
2026-03-08T15:21:02.332131,67,97,43,,
2026-03-08T15:21:03.333584,76,97,0,,
2026-03-08T15:21:04.334951,61,94,54,,
2026-03-08T15:21:05.336290,71,99,17,,
2026-03-08T15:21:06.337338,66,95,16,,
2026-03-08T15:21:07.338544,71,96,40,,
2026-03-08T15:21:08.340102,79,95,25,,
2026-03-08T15:21:09.341099,67,98,73,,
2026-03-08T15:21:10.342385,74,97,78,,
2026-03-08T15:21:11.343479,71,95,54,,
2026-03-08T15:21:12.344527,68,95,101,,
2026-03-08T15:21:13.346100,69,93,0,,
2026-03-08T15:21:14.347677,51,95,33,,
2026-03-08T15:21:15.349275,67,94,32,,
2026-03-08T15:21:16.350772,66,97,34,,
2026-03-08T15:21:17.352043,73,97,44,,
2026-03-08T15:21:18.353121,66,93,40,,
2026-03-08T15:21:19.354084,70,94,36,,
2026-03-08T15:21:20.355249,64,98,93,,
2026-03-08T15:21:21.356345,58,92,26,,
2026-03-08T15:21:22.357758,69,98,108,,
2026-03-08T15:21:23.359596,80,95,12,,
2026-03-08T15:21:24.360494,68,97,39,,
2026-03-08T15:21:25.361703,62,94,49,,
2026-03-08T15:21:26.363080,80,97,68,,
2026-03-08T15:21:27.364287,74,93,57,,
2026-03-08T15:21:28.401389,69,93,100,,
2026-03-08T15:21:29.402639,70,97,85,,
2026-03-08T15:21:30.404281,66,96,38,,
2026-03-08T15:21:31.405482,59,97,25,,
2026-03-08T15:21:32.407254,64,98,68,,
2026-03-08T15:21:33.408370,74,99,84,,
2026-03-08T15:21:34.409620,67,95,0,,
2026-03-08T15:21:35.410775,66,93,79,,
2026-03-08T15:21:36.412302,76,93,15,,
2026-03-08T15:21:37.413431,67,96,0,,
2026-03-08T15:21:38.414981,70,95,60,,
2026-03-08T15:21:39.416133,74,95,7,,
2026-03-08T15:21:40.417531,68,96,8,,
2026-03-08T15:21:41.419258,78,98,80,,
2026-03-08T15:21:42.420518,72,98,66,,
2026-03-08T15:21:43.421950,73,95,59,,
2026-03-08T15:21:44.423102,67,98,64,,
2026-03-08T15:21:45.424247,65,92,78,,
2026-03-08T15:21:46.425785,70,96,79,,
2026-03-08T15:21:47.426635,74,96,22,,
2026-03-08T15:21:48.428371,63,97,52,,
2026-03-08T15:21:49.430051,73,97,68,,
2026-03-08T15:21:50.432668,67,94,24,,
2026-03-08T15:21:51.433879,67,94,4,,
2026-03-08T15:21:52.435027,71,96,55,,
2026-03-08T15:21:53.436567,72,95,38,,
2026-03-08T15:21:54.437832,63,96,78,,
2026-03-08T15:21:55.439271,60,97,88,,
2026-03-08T15:21:56.440589,66,98,32,,
2026-03-08T15:21:57.441987,61,102,86,,
2026-03-08T15:21:58.443302,74,95,52,,
2026-03-08T15:21:59.444673,69,96,59,,
2026-03-08T15:22:00.445917,76,96,0,,
2026-03-08T15:22:01.447257,73,93,13,,
2026-03-08T15:22:02.448762,71,98,35,,
2026-03-08T15:22:03.449893,59,95,43,,
2026-03-08T15:22:04.450970,69,94,51,,
2026-03-08T15:22:05.452279,70,94,79,,
2026-03-08T15:22:06.453562,82,96,33,,
2026-03-08T15:22:07.454736,56,99,16,,
2026-03-08T15:22:08.456146,63,96,72,,
2026-03-08T15:22:09.457457,72,94,30,,
2026-03-08T15:22:10.458763,80,100,38,,
2026-03-08T15:22:11.460058,70,97,82,,
2026-03-08T15:22:12.461875,65,95,48,,
2026-03-08T15:22:13.463673,69,96,43,,
2026-03-08T15:22:14.464830,67,95,66,,
2026-03-08T15:22:15.465874,61,93,66,,
2026-03-08T15:22:16.467567,63,96,60,,
2026-03-08T15:22:17.468858,70,96,44,,
2026-03-08T15:22:18.470403,74,97,64,,
2026-03-08T15:22:19.475452,61,95,34,,
2026-03-08T15:22:20.476588,71,96,1,,
2026-03-08T15:22:21.477535,61,95,45,,
2026-03-08T15:22:22.478478,75,100,98,,
2026-03-08T15:22:23.480031,72,96,78,,
2026-03-08T15:22:24.481231,68,98,62,,
2026-03-08T15:22:25.482463,62,94,133,,
2026-03-08T15:22:26.483943,73,96,37,,
2026-03-08T15:22:27.485045,66,95,69,,
2026-03-08T15:22:28.486274,71,97,99,,
2026-03-08T15:22:29.487764,77,97,18,,
2026-03-08T15:22:30.489430,62,94,4,,
2026-03-08T15:22:31.490769,73,98,21,,
2026-03-08T15:22:32.492131,70,94,46,,
2026-03-08T15:22:33.493864,65,96,90,,
2026-03-08T15:22:34.495149,72,95,44,,
2026-03-08T15:22:35.496056,69,96,79,,
2026-03-08T15:22:36.561310,79,95,38,,
2026-03-08T15:22:37.562495,75,98,26,,
2026-03-08T15:22:38.563945,64,96,97,,
2026-03-08T15:22:39.565359,69,94,78,,
2026-03-08T15:22:40.566672,64,96,19,,
2026-03-08T15:22:41.568431,68,94,36,,
2026-03-08T15:22:42.569327,72,96,28,,
2026-03-08T15:22:43.570745,64,97,62,,
2026-03-08T15:22:44.572277,66,96,45,,
2026-03-08T15:22:45.573839,75,100,27,,
2026-03-08T15:22:46.575234,80,94,26,,
2026-03-08T15:22:47.576312,58,92,70,,
2026-03-08T15:22:48.577812,74,99,41,,
2026-03-08T15:22:49.578945,68,95,90,,
2026-03-08T15:22:50.580549,68,97,18,,
2026-03-08T15:22:51.581945,75,94,32,,
2026-03-08T15:22:52.583458,62,94,62,,
2026-03-08T15:22:53.584695,71,93,51,,
2026-03-08T15:22:54.586169,73,95,2,,
2026-03-08T15:22:55.642520,67,95,52,,
2026-03-08T15:22:56.643687,62,92,5,,
2026-03-08T15:22:57.645089,67,95,52,,
2026-03-08T15:22:58.646236,70,99,21,,
2026-03-08T15:22:59.712891,71,97,11,,
2026-03-08T15:23:00.713884,72,96,58,,
2026-03-08T15:23:01.715211,71,95,50,,
2026-03-08T15:23:02.716212,66,95,0,,
2026-03-08T15:23:03.717383,73,94,34,,
2026-03-08T15:23:04.718627,66,97,77,,
2026-03-08T15:23:05.720142,67,95,118,,
2026-03-08T15:23:06.721608,74,94,0,,
2026-03-08T15:23:07.722791,72,98,62,,
2026-03-08T15:23:08.723685,63,97,44,,
2026-03-08T15:23:09.724906,72,94,44,,
2026-03-08T15:23:10.726053,71,94,26,,
2026-03-08T15:23:11.727638,66,96,17,,
2026-03-08T15:23:12.728711,73,97,27,,
2026-03-08T15:23:13.729878,69,96,21,,
2026-03-08T15:23:14.731344,68,98,31,,
2026-03-08T15:23:15.732884,72,96,33,,
2026-03-08T15:23:16.734453,71,98,46,,
2026-03-08T15:23:17.735841,65,96,48,,
2026-03-08T15:23:18.737116,64,93,86,,
2026-03-08T15:23:19.738363,65,96,15,,
2026-03-08T15:23:20.739695,74,91,55,,
2026-03-08T15:23:21.741060,66,97,72,,
2026-03-08T15:23:22.742644,70,96,80,,
2026-03-08T15:23:23.744727,77,95,99,,
2026-03-08T15:23:24.746047,71,95,17,,
2026-03-08T15:23:25.747099,69,95,70,,
2026-03-08T15:23:26.748523,76,97,31,,
2026-03-08T15:23:27.750191,66,94,72,,
2026-03-08T15:23:28.751600,75,95,24,,
2026-03-08T15:23:29.752636,73,94,87,,
2026-03-08T15:23:30.753937,60,98,41,,
2026-03-08T15:23:31.755218,76,90,55,,
2026-03-08T15:23:32.756899,69,95,55,,
2026-03-08T15:23:33.817312,66,97,45,,
2026-03-08T15:23:34.818392,63,94,33,,
2026-03-08T15:23:35.819355,65,94,45,,
2026-03-08T15:23:36.820628,73,97,65,,
2026-03-08T15:23:37.822128,75,95,62,,
2026-03-08T15:23:38.823591,73,95,88,,
2026-03-08T15:23:39.825120,63,97,0,,
2026-03-08T15:23:40.826373,75,96,43,,
2026-03-08T15:23:41.827726,78,96,115,,
2026-03-08T15:23:42.828802,80,93,52,,
2026-03-08T15:23:43.830452,68,99,42,,
2026-03-08T15:23:44.831566,66,98,59,,
2026-03-08T15:23:45.833116,70,97,25,,
2026-03-08T15:23:46.834347,70,96,76,,
2026-03-08T15:23:47.835531,76,96,41,,
2026-03-08T15:23:48.836793,67,94,46,,
2026-03-08T15:23:49.837812,61,96,30,,
2026-03-08T15:23:50.839048,75,96,106,,
2026-03-08T15:23:51.840658,72,96,17,,
2026-03-08T15:23:52.908726,69,99,62,,
2026-03-08T15:23:53.910086,67,97,52,,
2026-03-08T15:23:54.911484,71,97,25,,
2026-03-08T15:23:55.912735,67,93,45,,
2026-03-08T15:23:56.913966,81,93,47,,
2026-03-08T15:23:57.915210,74,97,87,,
2026-03-08T15:23:58.916844,67,100,14,,
2026-03-08T15:23:59.918338,73,96,98,,
2026-03-08T15:24:00.919334,71,96,63,,
2026-03-08T15:24:01.920200,79,97,55,,
2026-03-08T15:24:02.921285,69,95,19,,
2026-03-08T15:24:03.922546,75,98,38,,
2026-03-08T15:24:04.923550,62,100,36,,
2026-03-08T15:24:05.925054,71,93,15,,
